year;number;content;answer;tags
2007;25;"On the dart board shown in the figure, the outer circle has radius 6 and the inner circle has radius 3. Three radii divide each circle into the three congruent regions, with point values shown. The probability that a dart will hit a given region is proportional to to the area of the region. What two darts hit this board, the score is the sum of the point values in the regions. What is the probability that the score is odd?<br> <br> <img src=""//latex.artofproblemsolving.com/6/9/1/69105182610b2218f8be0da09c1570a19ff1a6e2.png"" class=""asy-image"" width=""252"" height=""252"" alt=""[asy] draw(Circle(origin, 2)); draw(Circle(origin, 1)); draw(origin--2*dir(90)); draw(origin--2*dir(210)); draw(origin--2*dir(330)); label(&quot;$1$&quot;, 0.35*dir(150), dir(150)); label(&quot;$1$&quot;, 1.3*dir(30), dir(30)); label(&quot;$1$&quot;, (0,-1.3), dir(270)); label(&quot;$2$&quot;, 1.3*dir(150), dir(150)); label(&quot;$2$&quot;, 0.35*dir(30), dir(30)); label(&quot;$2$&quot;, (0,-0.35), dir(270));[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/f/e/2/fe2b8a20f91906ae550399d01e3e32e63c3c9ea7.png"" class=""latex"" alt=""$ \textbf{(A)}\: \frac{17}{36}\qquad \textbf{(B)}\: \frac{35}{72}\qquad \textbf{(C)}\: \frac{1}{2}\qquad \textbf{(D)}\: \frac{37}{72}\qquad \textbf{(E)}\: \frac{19}{36}\qquad $"" style=""vertical-align: -12px"" width=""396"" height=""37"">";B;probability,geometry
2006;1;"Mindy made three purchases for <img src=""//latex.artofproblemsolving.com/e/b/6/eb608586b1293c213c8ede90260a63fd73c4cb40.png"" class=""latex"" alt=""$ \$1.98, \$5.04$"" style=""vertical-align: -3px"" width=""90"" height=""17""> and <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/b/c/d/bcdc915e7258a5761e40cf6e0ac371102366a3e7.png"" class=""latex"" alt=""$ \$9.89$"" style=""vertical-align: -1px"" width=""40"" height=""14"">.</span> What was her total, to the nearest dollar?<br> <br> <img src=""//latex.artofproblemsolving.com/2/3/3/233a4600bfa7d3ae256ac4ddbea0d11574bb6ec7.png"" class=""latex"" alt=""$ \textbf{(A)}\ \$10 \qquad \textbf{(B)}\ \$15 \qquad \textbf{(C)}\ \$16 \qquad \textbf{(D)}\ \$17 \qquad \textbf{(E)}\ \$18$"" style=""vertical-align: -4px"" width=""439"" height=""17"">";D;
2006;2;"On the AMC 8 contest Billy answers 13 questions correctly, answers 7 questions incorrectly and doesn't answer the last 5. What is his score?<br> <br> <img src=""//latex.artofproblemsolving.com/2/7/2/272307daf9595dd20018cccedaaf74a8583ae212.png"" class=""latex"" alt=""$ \textbf{(A)}\ 1 \qquad \textbf{(B)}\ 6 \qquad \textbf{(C)}\ 13 \qquad \textbf{(D)}\ 19 \qquad \textbf{(E)}\ 26$"" style=""vertical-align: -4px"" width=""376"" height=""17"">";C;AMC 8
2006;3;"Elisa swims laps in the pool. When she first started, she completed 10 laps in 25 minutes. Now she can finish 12 laps in 24 minutes. By how many minutes has she improved her lap time?<br> <br> <img src=""//latex.artofproblemsolving.com/a/a/d/aad4bc27884d7a70d1e324cc697ba0badcc20475.png"" class=""latex"" alt=""$ \textbf{(A)}\ \dfrac{1}{2} \qquad \textbf{(B)}\ \dfrac{3}{4} \qquad \textbf{(C)}\ 1 \qquad \textbf{(D)}\ 2 \qquad \textbf{(E)}\ 3$"" style=""vertical-align: -13px"" width=""356"" height=""38"">";A;
2006;4;"Initially, a spinner points west. Chenille moves it clockwise <img src=""//latex.artofproblemsolving.com/8/7/4/874f1df216f08ca7f884b6113c27a9e3acca3b84.png"" class=""latex"" alt=""$ 2 \dfrac{1}{4}$"" style=""vertical-align: -13px"" width=""20"" height=""37""> revolutions and then counterclockwise <img src=""//latex.artofproblemsolving.com/9/c/d/9cdb43c5e65dee14ec5e06f473f937dba62648b4.png"" class=""latex"" alt=""$ 3 \dfrac{3}{4}$"" style=""vertical-align: -13px"" width=""20"" height=""38""> revolutions. In what direction does the spinner point after the two moves?<br> <br> <img src=""//latex.artofproblemsolving.com/f/6/5/f659ecf4461c8391ba964694799975251bbb76ad.png"" class=""asy-image"" width=""168"" height=""158"" alt=""[asy]size(100); draw(circle((0,0),1),linewidth(1)); draw((0,0.75)--(0,1.25),linewidth(1)); draw((0,-0.75)--(0,-1.25),linewidth(1)); draw((0.75,0)--(1.25,0),linewidth(1)); draw((-0.75,0)--(-1.25,0),linewidth(1)); label(&quot;$N$&quot;,(0,1.25), N); label(&quot;$W$&quot;,(-1.25,0), W); label(&quot;$E$&quot;,(1.25,0), E); label(&quot;$S$&quot;,(0,-1.25), S); draw((0,0)--(-0.5,0),EndArrow);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/6/3/d/63d67645e91aee1d434a8e1e8c697b08fe44be0b.png"" class=""latex"" alt=""$ \textbf{(A)}\ \text{north} \qquad  \textbf{(B)}\ \text{east} \qquad  \textbf{(C)}\ \text{south} \qquad  \textbf{(D)}\ \text{west} \qquad  \textbf{(E)}\ \text{northwest}$"" style=""vertical-align: -4px"" width=""514"" height=""17"">";B;
2006;5;"Points <img src=""//latex.artofproblemsolving.com/f/a/8/fa84f3c223b5c99f41024167f1a1429c4ee86263.png"" class=""latex"" alt=""$ A, B, C$"" style=""vertical-align: -3px"" width=""58"" height=""16""> and <img src=""//latex.artofproblemsolving.com/b/2/c/b2cbb35695c75e09776e4980916241682a2adbc4.png"" class=""latex"" alt=""$ D$"" width=""15"" height=""12""> are midpoints of the sides of the larger square. If the larger square has area 60, what is the area of the smaller square?<br> <br> <img src=""//latex.artofproblemsolving.com/e/7/8/e7899c538a174faf9963a60d09886b7fb12ae942.png"" class=""asy-image"" width=""168"" height=""162"" alt=""[asy]size(100); draw((0,0)--(2,0)--(2,2)--(0,2)--cycle,linewidth(1)); draw((0,1)--(1,2)--(2,1)--(1,0)--cycle); label(&quot;$A$&quot;, (1,2), N); label(&quot;$B$&quot;, (2,1), E); label(&quot;$C$&quot;, (1,0), S); label(&quot;$D$&quot;, (0,1), W);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/f/1/9/f19a71e483a01a113cfa82ed52f15f4482527869.png"" class=""latex"" alt=""$ \textbf{(A)}\ 15 \qquad  \textbf{(B)}\ 20 \qquad  \textbf{(C)}\ 24 \qquad  \textbf{(D)}\ 30 \qquad  \textbf{(E)}\ 40$"" style=""vertical-align: -4px"" width=""394"" height=""17"">";D;geometry,congruent triangles
2006;6;"The letter T is formed by placing two <img src=""//latex.artofproblemsolving.com/f/5/b/f5b14e70e629825ba46e9a80a0b4391ac68f28d5.png"" class=""latex"" alt=""$ 2\times 4$"" style=""vertical-align: 0px"" width=""40"" height=""12""> inch rectangles next to each other, as shown. What is the perimeter of the T, in inches?<br> <br> <img src=""//latex.artofproblemsolving.com/0/7/9/079b0cb08f54336158cdf089ceab82afd3378867.png"" class=""asy-image"" width=""168"" height=""252"" alt=""[asy]size(150); draw((0,6)--(4,6)--(4,4)--(3,4)--(3,0)--(1,0)--(1,4)--(0,4)--cycle, linewidth(1));[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/d/7/8/d78fb0d130b62cfebc00c6926c86590402aef176.png"" class=""latex"" alt=""$ \textbf{(A)}\ 12 \qquad  \textbf{(B)}\ 16 \qquad  \textbf{(C)}\ 20 \qquad  \textbf{(D)}\ 22 \qquad  \textbf{(E)}\ 24$"" style=""vertical-align: -4px"" width=""394"" height=""17"">";C;geometry,rectangle,perimeter
2006;7;"Circle <img src=""//latex.artofproblemsolving.com/1/9/2/19223fc42c69e613a4cdc9c7fddd725b28b68dc6.png"" class=""latex"" alt=""$ X$"" width=""15"" height=""12""> has a radius of <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/e/e/8/ee82cbf599965b97411681a6bf57888d3b969660.png"" class=""latex"" alt=""$ \pi$"" width=""10"" height=""8"">.</span> Circle <img src=""//latex.artofproblemsolving.com/c/e/c/ceca1864df6b2ee4f764c62a91e76096a5afc472.png"" class=""latex"" alt=""$ Y$"" width=""14"" height=""12""> has a circumference of <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/9/8/a/98ab238160ea9a93c055632439a75ae855b31693.png"" class=""latex"" alt=""$ 8\pi$"" width=""19"" height=""12"">.</span> Circle <img src=""//latex.artofproblemsolving.com/b/f/c/bfcf0fe2f109cb84e77e95e42a641ba34363cd94.png"" class=""latex"" alt=""$ Z$"" width=""13"" height=""12""> has an area of <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/d/1/3/d137b75d31c14ccee2f6599ad364a7c6693b98d9.png"" class=""latex"" alt=""$ 9\pi$"" width=""19"" height=""12"">.</span> List the circles in order from smallest to largest radius.<br> <br> <img src=""//latex.artofproblemsolving.com/6/b/5/6b58c20cd7f3ddf63a1dd38cc50a027f14ba8d0d.png"" class=""latex"" alt=""$ \textbf{(A)}\ X, Y, Z \qquad  \textbf{(B)}\ Z, X, Y \qquad  \textbf{(C)}\ Y, X, Z \qquad  \textbf{(D)}\ Z, Y, X \qquad  \textbf{(E)}\ X, Z, Y$"" style=""vertical-align: -4px"" width=""592"" height=""17"">";E;geometry
2006;8;"The table shows some of the results of a survey by radiostation KAMC. What percentage of the males surveyed listen to the station?<br> <br> <img src=""//latex.artofproblemsolving.com/d/9/5/d953b9915817e10bd2e9d8f728e240051d670d64.png"" class=""latex"" alt=""$ \begin{tabular}{|c|c|c|c|}  \hline &amp; Listen &amp; Don't Listen &amp; Total\\ \hline Males &amp; ? &amp; 26 &amp; ?\\  \hline Females &amp; 58 &amp; ? &amp; 96\\ \hline Total &amp; 136 &amp; 64 &amp; 200\\ \hline \end{tabular}$"" style=""vertical-align: -37px"" width=""312"" height=""83""><br> <br> <img src=""//latex.artofproblemsolving.com/1/6/1/1612f450d3f1e9826c5049f5a48259f0b6db7e06.png"" class=""latex"" alt=""$ \textbf{(A)}\ 39 \qquad  \textbf{(B)}\ 48 \qquad  \textbf{(C)}\ 52 \qquad  \textbf{(D)}\ 55 \qquad  \textbf{(E)}\ 75$"" style=""vertical-align: -4px"" width=""394"" height=""17"">";E;
2006;9;"What is the product of <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/a/6/e/a6ece831e473843ff96972bda76234d328db4b77.png"" class=""latex"" alt=""$ \dfrac{3}{2}\times \dfrac{4}{3}\times \dfrac{5}{4}\times \cdots \times \dfrac{2006}{2005}$"" style=""vertical-align: -13px"" width=""188"" height=""38"">?</span><br> <br> <img src=""//latex.artofproblemsolving.com/1/b/f/1bff5b31f5a1dfc98611621c6d13c94cbe18da2f.png"" class=""latex"" alt=""$ \textbf{(A)}\ 1 \qquad  \textbf{(B)}\ 1002 \qquad  \textbf{(C)}\ 1003 \qquad  \textbf{(D)}\ 2005 \qquad  \textbf{(E)}\ 2006$"" style=""vertical-align: -4px"" width=""457"" height=""17"">";C;
2006;10;"Jorge's teacher asks him to plot all the ordered pairs <img src=""//latex.artofproblemsolving.com/6/1/4/614164367c806e379704f4a0b02e898fce0332fc.png"" class=""latex"" alt=""$ (w, l)$"" style=""vertical-align: -4px"" width=""40"" height=""18""> of positive integers for which <img src=""//latex.artofproblemsolving.com/7/e/5/7e55883b2ad9af42f80a27b7f7367c078ce2257d.png"" class=""latex"" alt=""$ w$"" width=""13"" height=""8""> is the width and <img src=""//latex.artofproblemsolving.com/e/5/4/e54bfd68a71029d50fa2beb366f31db782fb0c47.png"" class=""latex"" alt=""$ l$"" width=""5"" height=""12""> is the length of a rectangle with area 12. What should his graph look like?<br> <br> <br> <img src=""//latex.artofproblemsolving.com/8/c/1/8c1d380d6857ae20bd15c4b2a611a738af0bb40c.png"" class=""latex"" alt=""$ \textbf{(A)}$"" style=""vertical-align: -4px"" width=""28"" height=""17""><img src=""//latex.artofproblemsolving.com/7/2/4/72449fad5ca730a0872a33bf24bf9bff43eadb29.png"" class=""asy-image"" width=""125"" height=""125"" alt=""[asy]size(75); draw((0,-1)--(0,13)); draw((-1,0)--(13,0)); dot((1,12)); dot((2,6)); dot((3,4)); dot((4,3)); dot((6,2)); dot((12,1)); label(&quot;$l$&quot;, (0,6), W); label(&quot;$w$&quot;, (6,0), S);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/1/7/7/177ce81f4a839266a33eb578c011edf11c88f65b.png"" class=""latex"" alt=""$ \textbf{(B)}$"" style=""vertical-align: -4px"" width=""27"" height=""17""><img src=""//latex.artofproblemsolving.com/5/9/9/5993d59604401418dec8476f135b4f15567c80eb.png"" class=""asy-image"" width=""125"" height=""125"" alt=""[asy]size(75); draw((0,-1)--(0,13)); draw((-1,0)--(13,0)); dot((1,1)); dot((3,3)); dot((5,5)); dot((7,7)); dot((9,9)); dot((11,11)); label(&quot;$l$&quot;, (0,6), W); label(&quot;$w$&quot;, (6,0), S);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/7/4/4/7444a8479ca916003a5336a352e36942f5474742.png"" class=""latex"" alt=""$ \textbf{(C)}$"" style=""vertical-align: -4px"" width=""27"" height=""17""><img src=""//latex.artofproblemsolving.com/7/b/7/7b7365da3c009929ea1591cd5ae807e52dc11329.png"" class=""asy-image"" width=""125"" height=""125"" alt=""[asy]size(75); draw((0,-1)--(0,13)); draw((-1,0)--(13,0)); dot((1,11)); dot((3,9)); dot((5,7)); dot((7,5)); dot((9,3)); dot((11,1)); label(&quot;$l$&quot;, (0,6), W); label(&quot;$w$&quot;, (6,0), S);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/3/8/4/38499ffa4a40959473727626a2c1a76cf2908bef.png"" class=""latex"" alt=""$ \textbf{(D)}$"" style=""vertical-align: -4px"" width=""28"" height=""17""><img src=""//latex.artofproblemsolving.com/8/2/6/82688e6d839bb35b3a9bcebae4d2abbb393d34c7.png"" class=""asy-image"" width=""125"" height=""125"" alt=""[asy]size(75); draw((0,-1)--(0,13)); draw((-1,0)--(13,0)); dot((1,6)); dot((3,6)); dot((5,6)); dot((7,6)); dot((9,6)); dot((11,6)); label(&quot;$l$&quot;, (0,6), W); label(&quot;$w$&quot;, (6,0), S);[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/8/2/9/829bc5460c0fafef80026ecf04c7037a0867e069.png"" class=""latex"" alt=""$ \textbf{(E)}$"" style=""vertical-align: -4px"" width=""26"" height=""17""><img src=""//latex.artofproblemsolving.com/5/2/0/520caf2d0a09336a4591127b6ec1e2e1f3d05d1a.png"" class=""asy-image"" width=""125"" height=""125"" alt=""[asy]size(75); draw((0,-1)--(0,13)); draw((-1,0)--(13,0)); dot((6,1)); dot((6,3)); dot((6,5)); dot((6,7)); dot((6,9)); dot((6,11)); label(&quot;$l$&quot;, (0,6), W); label(&quot;$w$&quot;, (6,0), S);[/asy]"">";A;geometry,rectangle,perimeter
2006;11;"How many two-digit numbers have digits whose sum is a perfect square?<br> <br> <img src=""//latex.artofproblemsolving.com/5/b/9/5b9e229df97f017b5e8e70e3c87b8844129961a9.png"" class=""latex"" alt=""$ \textbf{(A)}\ 13 \qquad  \textbf{(B)}\ 16 \qquad  \textbf{(C)}\ 17 \qquad  \textbf{(D)}\ 18 \qquad  \textbf{(E)}\ 19$"" style=""vertical-align: -4px"" width=""394"" height=""17"">";C;
2006;12;"Antonette gets <img src=""//latex.artofproblemsolving.com/2/8/d/28dcd418c8397f55e4bd9accf6553d934ea4ceb1.png"" class=""latex"" alt=""$ 70\%$"" style=""vertical-align: -1px"" width=""32"" height=""14""> on a 10-problem test, <img src=""//latex.artofproblemsolving.com/8/d/8/8d81bcaf87acb332864fbf3df3fee08358428424.png"" class=""latex"" alt=""$ 80\%$"" style=""vertical-align: -1px"" width=""32"" height=""14""> on a 20-problem test and <img src=""//latex.artofproblemsolving.com/b/5/a/b5ac3a539e68f18be4f42dbcdf5d98542a6a8631.png"" class=""latex"" alt=""$ 90\%$"" style=""vertical-align: -1px"" width=""32"" height=""14""> on a 30-problem test. If the three tests are combined into one 60-problem test, which percent is closest to her overall score?<br> <br> <img src=""//latex.artofproblemsolving.com/4/6/7/4677b348c85b0dd48805a97356818ce911589d62.png"" class=""latex"" alt=""$ \textbf{(A)}\ 40 \qquad  \textbf{(B)}\ 77 \qquad  \textbf{(C)}\ 80 \qquad  \textbf{(D)}\ 83 \qquad  \textbf{(E)}\ 87$"" style=""vertical-align: -4px"" width=""394"" height=""17"">";D;percent
2006;13;"Cassie leaves Escanaba at 8:30 AM heading for Marquette on her bike. She bikes at a uniform rate of 12 miles per hour. Brian leaves Marquette at 9:00 AM heading for Escanaba on his bike. He bikes at a uniform rate of 16 miles per hour. They both bike on the same 62-mile route between Escanaba and Marquette. At what time in the morning do they meet?<br> <br> <img src=""//latex.artofproblemsolving.com/0/8/b/08bcaf134dcbbca8520bff9279d80ef38dc9ebd2.png"" class=""latex"" alt=""$ \textbf{(A)}\ 10: 00 \qquad  \textbf{(B)}\ 10: 15 \qquad  \textbf{(C)}\ 10: 30 \qquad  \textbf{(D)}\ 11: 00 \qquad  \textbf{(E)}\ 11: 30$"" style=""vertical-align: -4px"" width=""560"" height=""17"">";D;MATHCOUNTS
2006;14;"Problems 14, 15 and 16 involve Mrs. Reed's English assignment.<br> <br> A Novel Assignment<br> <br> The students in Mrs. Reed's English class are reading the same 760-page novel. Three friends, Alice, Bob and Chandra, are in the class. Alice reads a page in 20 seconds, Bob reads a page in 45 seconds and Chandra reads a page in 30 seconds.<br> <br> If Bob and Chandra both read the whole book, Bob will spend how many more seconds reading than Chandra?<br> <br> <img src=""//latex.artofproblemsolving.com/9/9/3/99316c2e317bcff52e1546e077b91b8c37d99072.png"" class=""latex"" alt=""$ \textbf{(A)}\ 7,600 \qquad  \textbf{(B)}\ 11,400 \qquad  \textbf{(C)}\ 12,500 \qquad  \textbf{(D)}\ 15,200 \qquad  \textbf{(E)}\ 22,800$"" style=""vertical-align: -4px"" width=""561"" height=""17"">";B;
2006;15;"Problems 14, 15 and 16 involve Mrs. Reed's English assignment.<br> <br> A Novel Assignment<br> <br> The students in Mrs. Reed's English class are reading the same 760-page novel. Three friends, Alice, Bob and Chandra, are in the class. Alice reads a page in 20 seconds, Bob reads a page in 45 seconds and Chandra reads a page in 30 seconds.<br> <br> Chandra and Bob, who each have a copy of the book, decide that they can save time by ""team reading"" the novel. In this scheme, Chandra will read from page 1 to a certain page and Bob will read from the next page through page 760, finishing the book. When they are through they will tell each other about the part they read. What is the last page that Chandra should read so that she and Bob spend the same amount of time reading the novel?<br> <br> <img src=""//latex.artofproblemsolving.com/e/c/9/ec93b0018fa47991aae594e10132a4c572c16398.png"" class=""latex"" alt=""$ \textbf{(A)}\ 425 \qquad  \textbf{(B)}\ 444 \qquad  \textbf{(C)}\ 456 \qquad  \textbf{(D)}\ 484 \qquad  \textbf{(E)}\ 506$"" style=""vertical-align: -4px"" width=""439"" height=""17"">";C;ratio
2006;16;"Problems 14, 15 and 16 involve Mrs. Reed's English assignment.<br> <br> A Novel Assignment<br> <br> The students in Mrs. Reed's English class are reading the same 760-page novel. Three friends, Alice, Bob and Chandra, are in the class. Alice reads a page in 20 seconds, Bob reads a page in 45 seconds and Chandra reads a page in 30 seconds.<br> <br> Before Chandra and Bob start reading, Alice says she would like to team read with them. If they divide the book into three sections so that each reads for the same length of time, how many seconds will each have to read?<br> <br> <img src=""//latex.artofproblemsolving.com/e/b/a/eba85160835b9b4c14ec9f09e896a96253277cb3.png"" class=""latex"" alt=""$ \textbf{(A)}\ 6400 \qquad  \textbf{(B)}\ 6600 \qquad  \textbf{(C)}\ 6800 \qquad  \textbf{(D)}\ 7000 \qquad  \textbf{(E)}\ 7200$"" style=""vertical-align: -4px"" width=""484"" height=""17"">";E;ratio,number theory,least common multiple
2006;17;"Jeff rotates spinners <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/f/b/1/fb1b7d554ea7d9094511c084a2682639363022f5.png"" class=""latex"" alt=""$ P$"" width=""14"" height=""12"">,</span> <img src=""//latex.artofproblemsolving.com/4/b/0/4b073c82664ac30d6b83fc7ef3db6507054c0d95.png"" class=""latex"" alt=""$ Q$"" style=""vertical-align: -3px"" width=""13"" height=""16""> and <img src=""//latex.artofproblemsolving.com/b/4/e/b4edc0ab313e68210092e53caaf1d36cc7e5b388.png"" class=""latex"" alt=""$ R$"" width=""14"" height=""12""> and adds the resulting numbers. What is the probability that his sum is an odd number?<br> <br> <img src=""//latex.artofproblemsolving.com/b/b/4/bb4a8fcbb19962d3ff17a6346b68975fe30185fd.png"" class=""asy-image"" width=""335"" height=""105"" alt=""[asy]size(200); path circle=circle((0,0),2); path r=(0,0)--(0,2);  draw(circle,linewidth(1)); draw(shift(5,0)*circle,linewidth(1)); draw(shift(10,0)*circle,linewidth(1)); draw(r,linewidth(1));  draw(rotate(120)*r,linewidth(1)); draw(rotate(240)*r,linewidth(1)); draw(shift(5,0)*r,linewidth(1)); draw(shift(5,0)*rotate(90)*r,linewidth(1)); draw(shift(5,0)*rotate(180)*r,linewidth(1)); draw(shift(5,0)*rotate(270)*r,linewidth(1));  draw(shift(10,0)*r,linewidth(1)); draw(shift(10,0)*rotate(60)*r,linewidth(1)); draw(shift(10,0)*rotate(120)*r,linewidth(1)); draw(shift(10,0)*rotate(180)*r,linewidth(1)); draw(shift(10,0)*rotate(240)*r,linewidth(1)); draw(shift(10,0)*rotate(300)*r,linewidth(1));  label(&quot;$P$&quot;, (-2,2)); label(&quot;$Q$&quot;, shift(5,0)*(-2,2)); label(&quot;$R$&quot;, shift(10,0)*(-2,2));  label(&quot;$1$&quot;, (-1,sqrt(2)/2)); label(&quot;$2$&quot;, (1,sqrt(2)/2)); label(&quot;$3$&quot;, (0,-1));  label(&quot;$2$&quot;, shift(5,0)*(-sqrt(2)/2,sqrt(2)/2)); label(&quot;$4$&quot;, shift(5,0)*(sqrt(2)/2,sqrt(2)/2)); label(&quot;$6$&quot;, shift(5,0)*(sqrt(2)/2,-sqrt(2)/2)); label(&quot;$8$&quot;, shift(5,0)*(-sqrt(2)/2,-sqrt(2)/2));  label(&quot;$1$&quot;, shift(10,0)*(-0.5,1)); label(&quot;$3$&quot;, shift(10,0)*(0.5,1)); label(&quot;$5$&quot;, shift(10,0)*(1,0)); label(&quot;$7$&quot;, shift(10,0)*(0.5,-1)); label(&quot;$9$&quot;, shift(10,0)*(-0.5,-1)); label(&quot;$11$&quot;, shift(10,0)*(-1,0));[/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/7/6/c/76ca092fac3acbc5126049fc7c3b198d7709e6a0.png"" class=""latex"" alt=""$ \textbf{(A)}\ \dfrac{1}{4} \qquad  \textbf{(B)}\ \dfrac{1}{3} \qquad  \textbf{(C)}\ \dfrac{1}{2} \qquad  \textbf{(D)}\ \dfrac{2}{3} \qquad  \textbf{(E)}\ \dfrac{3}{4}$"" style=""vertical-align: -13px"" width=""367"" height=""38"">";B;rotation,probability
